SNP	LG	CM
2_29525	5	77.00
2_29527	5	77.00
1_1130	5	77.00
2_13150	5	77.00
2_13738	5	77.00
2_13739	5	77.00
2_39982	5	77.00
2_51934	5	77.00
2_01177	6	0.00
2_10740	6	0.00
2_14812	6	0.00
2_15293	6	0.00
2_16638	6	0.00
2_21009	6	0.00
2_21010	6	0.00
2_30014	6	0.00
2_34358	6	0.00
2_38133	6	0.00
2_13845	6	0.69
2_17863	6	0.69
2_00432	6	0.69
2_34598	6	0.69
1_0691	6	1.14
2_02667	6	1.14
2_27095	6	1.14
2_06356	6	1.14
2_06697	6	1.14
2_27208	6	1.14
2_16957	6	1.60
2_04601	6	1.60
2_04602	6	1.60
2_06014	6	1.60
2_07010	6	1.60
2_09037	6	1.60
2_18825	6	1.60
2_19377	6	1.60
2_21248	6	1.60
2_22128	6	1.60
2_23144	6	1.60
2_25035	6	1.60
2_30504	6	1.60
2_30505	6	1.60
2_16002	6	1.60
2_07011	6	1.60
2_10749	6	1.60
2_19984	6	1.60
2_31488	6	1.60
2_06013	6	1.60
2_12424	6	1.60
2_16003	6	1.60
2_16215	6	1.60
2_16216	6	1.60
2_26968	6	1.60
2_26969	6	1.60
2_02024	6	2.06
2_05768	6	2.06
2_05769	6	2.06
2_00324	6	2.06
2_02023	6	2.06
2_13940	6	2.06
2_54463	6	2.06
2_13939	6	2.06
2_00323	6	2.06
2_02021	6	2.06
2_11257	6	2.06
2_21428	6	2.06
2_00356	6	2.51
2_00357	6	2.51
2_14712	6	2.51
2_14713	6	2.51
2_24963	6	2.51
2_29467	6	2.51
2_17258	6	2.51
2_29316	6	2.51
2_13202	6	2.96
2_53825	6	3.40
2_02439	6	3.88
2_52769	6	3.88
2_02389	6	3.88
2_04661	6	3.88
2_06376	6	3.88
2_06378	6	3.88
2_09998	6	3.88
2_25528	6	3.88
2_02391	6	3.88
2_02392	6	3.88
2_04663	6	3.88
2_07501	6	3.88
2_07502	6	3.88
2_39403	6	3.88
2_05619	6	4.35
2_09123	6	4.35
2_18464	6	4.35
2_08787	6	4.35
1_0174	6	4.35
2_04442	6	4.35
2_06251	6	4.35
2_06340	6	4.35
2_47662	6	4.35
2_55420	6	4.77
2_12996	6	4.97
2_20324	6	4.97
2_53629	6	4.97
2_09852	6	4.97
2_31187	6	4.97
2_04451	6	5.43
2_06114	6	5.43
2_06115	6	5.43
2_07817	6	5.43
2_10335	6	5.43
2_19008	6	5.43
2_27636	6	5.43
2_27637	6	5.43
2_29725	6	5.43
2_51776	6	5.43
2_52159	6	5.43
2_07815	6	5.43
2_07814	6	5.43
2_07818	6	5.43
2_30711	6	5.43
2_34496	6	5.43
2_25774	6	5.43
2_01995	6	5.89
2_03065	6	5.89
2_03066	6	5.89
2_11812	6	5.89
2_11813	6	5.89
2_11832	6	5.89
2_11833	6	5.89
2_12133	6	5.89
2_12134	6	5.89
2_21480	6	5.89
2_23657	6	5.89
2_25773	6	5.89
1_1368	6	5.89
2_02065	6	5.89
2_04227	6	5.89
2_23126	6	5.89
2_53897	6	5.89
1_0908	6	5.89
1_1331	6	5.89
2_00622	6	5.89
2_03064	6	5.89
2_21479	6	5.89
2_23658	6	5.89
2_24282	6	5.89
2_30717	6	5.89
2_48938	6	5.89
2_50047	6	5.89
2_04226	6	5.89
2_18429	6	5.89
2_19056	6	5.89
2_50395	6	5.89
2_24281	6	5.89
2_33232	6	6.34
2_18771	6	6.34
2_08068	6	7.03
2_08842	6	7.03
2_20556	6	7.03
2_25558	6	7.03
2_27974	6	7.03
2_04506	6	7.03
2_03223	6	7.03
2_05980	6	7.03
2_07114	6	7.03
2_07514	6	7.03
2_07515	6	7.03
2_07710	6	7.03
2_12684	6	7.03
2_13409	6	7.03
2_18578	6	7.03
2_54827	6	7.03
2_08862	6	7.03
2_03224	6	7.03
2_08047	6	7.03
2_08048	6	7.03
2_08067	6	7.03
2_12685	6	7.03
2_15757	6	7.03
2_31249	6	7.03
2_49588	6	7.03
1_1403	6	7.03
2_03225	6	7.03
2_03227	6	7.03
2_07709	6	7.03
2_17300	6	7.03
2_17301	6	7.03
2_32561	6	7.03
2_41848	6	7.03
2_01527	6	7.03
2_00823	6	7.03
2_07260	6	7.03
2_08863	6	7.03
2_14596	6	7.03
2_14597	6	7.03
2_16890	6	7.03
2_16891	6	7.03
2_49085	6	7.03
2_16158	6	7.72
2_23676	6	7.72
2_08273	6	7.72
2_08275	6	7.72
2_25023	6	7.72
2_12239	6	7.72
2_16157	6	7.72
2_17450	6	7.72
2_27664	6	7.72
1_1515	6	8.18
2_18964	6	8.18
2_01344	6	8.18
2_01347	6	8.18
2_04229	6	8.18
2_18963	6	8.18
2_30532	6	8.77
2_25334	6	9.15
2_10632	6	9.15
2_14728	6	9.15
2_22635	6	9.15
2_28131	6	9.15
2_14808	6	9.15
2_20082	6	9.15
2_28132	6	9.15
2_13798	6	9.15
2_19207	6	9.15
2_54583	6	9.15
2_14825	6	9.15
2_25014	6	9.15
2_14824	6	9.15
2_46581	6	9.15
2_50005	6	9.15
2_25333	6	9.15
2_29354	6	9.15
2_33474	6	9.15
2_33745	6	9.15
2_31718	6	9.15
2_01319	6	9.15
2_28570	6	9.15
2_18261	6	9.15
2_18555	6	9.15
2_22295	6	9.15
2_25897	6	9.15
2_55253	6	9.15
2_20659	6	9.15
2_21653	6	9.15
2_01318	6	9.15
2_22118	6	9.15
2_19053	6	9.77
2_31564	6	9.77
2_29187	6	9.77
2_15589	6	10.46
2_15590	6	10.46
2_15885	6	10.46
2_33079	6	10.46
2_35602	6	10.46
2_40213	6	10.46
2_15886	6	10.46
2_12839	6	11.15
2_08192	6	11.15
2_17537	6	11.15
2_34462	6	11.15
2_35259	6	11.15
1_0962	6	11.15
2_02691	6	11.15
2_02692	6	11.15
2_05327	6	11.15
2_05328	6	11.15
2_06740	6	11.15
2_07097	6	11.15
2_08837	6	11.15
2_10593	6	11.15
2_10594	6	11.15
2_11304	6	11.15
2_11305	6	11.15
2_14194	6	11.15
2_18793	6	11.15
2_22429	6	11.15
2_22882	6	11.15
2_22883	6	11.15
2_26063	6	11.15
2_29449	6	11.15
2_47387	6	11.15
2_37193	6	11.15
1_0074	6	11.15
2_06931	6	11.15
2_06932	6	11.15
2_07095	6	11.15
2_07096	6	11.15
2_09341	6	11.15
2_09342	6	11.15
2_11306	6	11.15
2_19169	6	11.15
2_21344	6	11.15
2_21517	6	11.15
2_26716	6	11.15
2_30950	6	11.15
2_31301	6	11.15
2_31795	6	11.15
2_53500	6	11.15
2_08838	6	11.15
1_0332	6	11.60
2_02653	6	11.60
2_19739	6	11.60
2_53370	6	11.60
2_02650	6	11.60
2_23302	6	11.60
2_19740	6	11.60
2_30431	6	11.60
2_43965	6	11.60
2_01917	6	12.06
2_01918	6	12.06
2_18836	6	12.06
2_23431	6	12.06
2_07475	6	12.06
2_13089	6	12.06
2_14600	6	12.06
2_17638	6	12.06
2_17639	6	12.06
2_22023	6	12.06
2_25382	6	12.06
2_14145	6	12.06
2_01915	6	12.06
2_01916	6	12.06
2_20126	6	12.06
2_22094	6	12.06
2_49333	6	12.06
2_05714	6	12.06
2_17518	6	12.06
2_22911	6	12.06
2_18676	6	12.06
2_23432	6	12.06
2_30741	6	12.06
2_39197	6	12.06
2_54720	6	12.06
2_36133	6	12.75
2_36132	6	12.75
2_33040	6	13.21
2_01068	6	13.21
2_07314	6	13.21
2_07693	6	13.21
2_07694	6	13.21
2_14693	6	13.21
2_28984	6	13.21
2_33617	6	13.21
2_27418	6	13.21
2_11900	6	13.21
2_01067	6	13.21
2_06215	6	13.21
2_07313	6	13.21
2_16385	6	13.21
2_16386	6	13.21
2_20201	6	13.21
2_24890	6	13.21
2_40852	6	13.21
2_20202	6	13.44
2_08237	6	13.90
2_14410	6	13.90
2_08235	6	13.90
2_16582	6	13.90
2_24150	6	13.90
2_24151	6	13.90
2_16581	6	14.35
2_02373	6	14.59
2_08299	6	14.59
2_08471	6	14.59
2_09314	6	14.59
2_09834	6	14.59
2_12196	6	14.59
2_13328	6	14.59
2_17024	6	14.59
2_19571	6	14.59
2_19943	6	14.59
2_22054	6	14.59
2_22224	6	14.59
2_34438	6	14.59
2_06731	6	14.59
2_08300	6	14.59
2_10535	6	14.59
2_22053	6	14.59
2_22223	6	14.59
2_23562	6	14.59
2_23563	6	14.59
2_30405	6	14.59
2_30705	6	14.59
2_31487	6	14.59
2_18986	6	15.59
2_52810	6	15.59
2_53379	6	15.59
2_14425	6	15.59
2_14842	6	15.59
2_54424	6	16.17
2_28687	6	16.74
2_39115	6	16.74
2_04815	6	16.74
2_04818	6	16.74
2_05971	6	16.74
2_06126	6	16.74
2_06718	6	16.74
2_06720	6	16.74
2_08327	6	16.74
2_09495	6	16.74
2_10061	6	16.74
2_10062	6	16.74
2_12769	6	16.74
2_17176	6	16.74
2_18710	6	16.74
2_18711	6	16.74
2_19461	6	16.74
2_20177	6	16.74
2_24409	6	16.74
2_26512	6	16.74
2_27747	6	16.74
2_28685	6	16.74
2_28686	6	16.74
2_34116	6	16.74
2_37033	6	16.74
2_38697	6	16.74
2_38698	6	16.74
1_0369	6	16.74
2_01310	6	16.74
2_10588	6	16.74
2_27800	6	16.74
2_03141	6	16.74
2_04816	6	16.74
2_06719	6	16.74
2_14742	6	16.74
2_20178	6	16.74
2_22949	6	16.74
2_27014	6	16.74
2_30649	6	16.74
2_30650	6	16.74
2_34854	6	16.74
2_35105	6	16.74
2_36131	6	16.74
2_48063	6	16.74
2_54049	6	16.74
1_0224	6	16.74
1_0919	6	16.74
2_00573	6	16.74
2_21392	6	16.74
2_21393	6	16.74
2_21871	6	16.74
2_05970	6	16.74
2_49178	6	16.74
2_42966	6	16.74
2_08908	6	17.31
2_12126	6	17.31
2_12833	6	17.31
2_15341	6	17.31
2_30436	6	17.31
2_48522	6	17.31
2_49898	6	17.31
2_11714	6	17.31
2_18455	6	17.31
1_0871	6	17.31
1_0939	6	17.31
2_05904	6	17.31
2_07111	6	17.31
2_09451	6	17.31
2_10962	6	17.31
2_12834	6	17.31
2_20103	6	17.31
2_22045	6	17.31
2_22407	6	17.31
2_22933	6	17.31
2_22934	6	17.31
2_35580	6	17.88
2_14068	6	17.88
2_34055	6	17.88
2_34639	6	17.88
2_35555	6	17.88
2_36972	6	17.88
1_1343	6	17.88
2_13012	6	17.88
2_35336	6	17.88
2_35887	6	17.88
2_36120	6	17.88
2_08698	6	18.45
2_44727	6	18.45
2_19095	6	18.45
2_27922	6	18.45
2_11030	6	19.01
2_11031	6	19.01
2_23903	6	19.01
2_15897	6	19.29
2_18874	6	19.29
2_24720	6	19.29
2_50732	6	19.29
2_32453	6	19.29
2_11574	6	19.29
2_25761	6	19.99
2_06610	6	19.99
2_20536	6	19.99
2_22099	6	19.99
2_42897	6	19.99
2_06611	6	19.99
2_22100	6	19.99
1_0911	6	20.46
2_09659	6	20.46
2_09661	6	20.46
2_52882	6	20.46
2_48155	6	20.95
2_08368	6	20.95
2_12585	6	20.95
2_12819	6	20.95
2_30656	6	20.95
2_35823	6	20.95
2_36191	6	20.95
2_36192	6	20.95
2_39170	6	20.95
2_49068	6	20.95
2_18164	6	20.95
2_05481	6	20.95
2_16194	6	20.95
2_35346	6	20.95
2_37082	6	20.95
2_39671	6	20.95
2_12586	6	20.95
2_21198	6	20.95
2_32762	6	20.95
2_36004	6	20.95
2_36052	6	20.95
2_36189	6	20.95
2_36190	6	20.95
2_53794	6	20.95
2_24936	6	21.68
2_36428	6	21.68
2_37072	6	21.68
2_16834	6	21.68
2_27075	6	21.68
2_32488	6	21.68
2_36680	6	21.68
2_17790	6	22.42
2_33179	6	22.42
2_15753	6	22.42
2_26796	6	22.42
2_14735	6	22.42
2_27367	6	23.44
2_32568	6	23.44
2_07161	6	23.44
2_23996	6	23.44
2_28742	6	23.44
2_11864	6	23.44
2_15752	6	23.44
2_24966	6	23.44
2_30820	6	23.44
2_48418	6	23.44
2_20400	6	24.35
2_09396	6	24.91
2_15393	6	24.91
2_14049	6	24.91
2_30043	6	24.91
2_16745	6	24.91
2_16746	6	24.91
2_30042	6	24.91
2_31284	6	24.91
2_34435	6	24.91
1_0283	6	25.47
2_03704	6	25.47
2_18460	6	25.47
2_32675	6	25.47
2_33884	6	25.47
2_04864	6	25.47
2_19397	6	25.47
2_22503	6	25.47
2_33329	6	25.47
2_35523	6	25.47
2_02956	6	26.02
2_21817	6	26.02
2_26532	6	26.02
2_02957	6	26.02
2_33153	6	26.77
1_1381	6	26.77
2_00684	6	26.77
2_09149	6	26.77
2_09151	6	26.77
2_09152	6	26.77
2_27355	6	26.77
2_21900	6	26.77
2_30400	6	26.77
2_00685	6	26.77
2_00686	6	26.77
2_00687	6	26.77
2_07138	6	26.77
2_09150	6	26.77
2_22124	6	26.77
2_22125	6	26.77
2_17013	6	26.77
2_11764	6	27.25
2_01056	6	27.25
2_01057	6	27.25
2_09474	6	27.25
2_13135	6	27.25
2_22656	6	27.25
2_29959	6	27.25
2_09860	6	27.25
2_09861	6	27.25
2_12419	6	27.25
2_28429	6	27.25
2_32483	6	27.25
2_32838	6	27.25
2_13864	6	27.63
2_32698	6	27.63
2_51785	6	27.94
2_30866	6	27.94
2_03445	6	28.44
2_05430	6	28.44
2_07069	6	28.44
2_07174	6	28.44
2_07175	6	28.44
2_14650	6	28.44
2_14651	6	28.44
2_21966	6	28.44
2_55114	6	28.44
1_0860	6	28.44
2_09586	6	28.44
2_11885	6	28.44
2_11916	6	28.44
2_14057	6	28.44
2_17277	6	28.44
2_21939	6	28.44
2_22379	6	28.44
2_14073	6	28.44
2_16930	6	28.44
2_03444	6	28.44
2_14440	6	28.44
2_14480	6	28.44
2_18040	6	28.44
2_18041	6	28.44
2_20008	6	28.44
2_21965	6	28.44
2_23628	6	28.44
2_27334	6	28.44
2_29753	6	28.44
2_29754	6	28.44
2_32054	6	28.44
2_33360	6	28.44
2_42609	6	28.44
2_50583	6	28.44
1_1107	6	28.44
2_00757	6	28.44
2_09585	6	28.44
2_16927	6	28.44
2_17897	6	28.44
2_17898	6	28.44
2_18011	6	28.44
2_20666	6	28.44
2_21295	6	28.44
2_21296	6	28.44
2_31269	6	28.44
2_44235	6	28.44
2_18956	6	28.99
2_19165	6	28.99
2_50791	6	28.99
2_50629	6	28.99
2_02600	6	29.54
2_38187	6	29.54
2_54577	6	29.54
2_20340	6	29.54
2_06042	6	29.82
2_06043	6	29.82
2_16702	6	29.82
2_23545	6	29.82
2_16703	6	29.82
2_26980	6	29.82
2_28379	6	30.26
2_08256	6	30.71
2_24711	6	30.71
2_00654	6	30.71
2_01662	6	30.71
2_33399	6	30.71
2_08255	6	30.71
2_00653	6	30.71
2_00655	6	30.71
2_51933	6	30.71
2_13489	6	31.39
2_09724	6	31.39
2_52885	6	31.39
1_1020	6	31.39
2_09688	6	31.39
2_18072	6	31.39
2_21131	6	31.39
2_54651	6	31.39
2_54844	6	31.39
2_02580	6	31.39
2_13490	6	31.39
2_16963	6	31.39
2_18828	6	31.39
2_21564	6	31.39
2_27782	6	31.39
2_29441	6	31.39
2_05344	6	31.39
2_06606	6	31.39
2_06607	6	31.39
2_08446	6	31.39
2_09689	6	31.39
2_18031	6	31.39
2_21797	6	31.39
2_13383	6	32.56
2_00716	6	32.87
2_02535	6	32.87
2_08596	6	32.87
2_14855	6	32.87
2_14925	6	32.87
2_27888	6	32.87
2_21792	6	32.87
2_26507	6	32.87
2_00540	6	32.87
2_02534	6	32.87
2_08598	6	32.87
2_10484	6	32.87
2_27889	6	32.87
2_39867	6	32.87
2_00662	6	32.87
2_01836	6	32.87
2_01837	6	32.87
2_10483	6	32.87
2_24717	6	32.87
2_07202	6	33.24
2_42732	6	33.24
2_08515	6	33.36
2_05594	6	33.36
2_11652	6	33.36
2_14899	6	33.36
2_14900	6	33.36
2_32171	6	33.36
2_47637	6	33.36
2_18784	6	33.36
2_05039	6	33.36
2_08514	6	33.36
2_04882	6	33.36
2_11651	6	33.36
2_29364	6	33.36
2_29365	6	33.36
2_32092	6	33.36
2_05036	6	33.70
2_20925	6	33.70
2_50239	6	33.70
2_06157	6	33.70
2_50302	6	33.70
2_23282	6	34.05
2_12762	6	34.05
2_03333	6	34.05
2_08079	6	34.05
2_08080	6	34.05
2_23281	6	34.05
2_24287	6	34.05
2_30967	6	34.05
2_30968	6	34.05
2_06898	6	34.39
2_08658	6	34.39
2_06897	6	34.39
1_0794	6	34.39
2_02762	6	34.73
2_25667	6	34.73
2_02761	6	34.73
2_00575	6	35.30
2_02763	6	35.30
2_40841	6	35.57
2_26724	6	35.57
2_43110	6	35.57
2_22662	6	35.57
2_03519	6	35.85
1_1080	6	35.85
2_08066	6	35.85
2_03518	6	35.90
2_06782	6	36.16
2_07944	6	36.16
2_16149	6	36.16
2_23647	6	36.16
2_29565	6	36.16
2_34069	6	36.16
2_34313	6	36.16
2_01052	6	36.16
2_17268	6	36.16
2_49757	6	36.16
2_11894	6	36.16
2_02026	6	36.16
2_23648	6	36.16
2_25351	6	36.16
2_27887	6	36.16
2_05846	6	36.16
2_07646	6	36.16
2_38692	6	36.16
2_52357	6	36.16
2_11893	6	36.16
2_25350	6	36.16
2_20577	6	36.39
2_13663	6	36.39
2_20578	6	36.39
2_23086	6	36.39
2_45238	6	36.39
2_03087	6	36.61
2_20574	6	36.61
2_17080	6	36.61
2_21715	6	36.61
2_31369	6	36.61
2_15801	6	36.61
2_47527	6	36.61
2_21439	6	36.61
2_21714	6	36.61
2_52599	6	36.61
2_10783	6	36.61
2_02029	6	36.84
2_06750	6	36.84
2_14982	6	36.84
2_16118	6	36.84
2_29914	6	36.84
2_02032	6	36.84
2_08638	6	36.84
2_14731	6	36.84
2_20810	6	37.07
2_20811	6	37.07
2_32421	6	37.07
2_18120	6	37.53
2_06675	6	37.53
2_09863	6	37.53
2_09864	6	37.53
2_15303	6	37.76
2_08162	6	37.99
2_12669	6	37.99
2_12670	6	37.99
2_15304	6	37.99
2_17534	6	37.99
2_18248	6	37.99
2_18249	6	37.99
2_16763	6	37.99
2_08160	6	37.99
2_12574	6	37.99
2_16764	6	37.99
2_29172	6	37.99
2_23413	6	38.22
2_38885	6	38.45
2_10286	6	38.45
2_12390	6	38.45
2_38839	6	38.45
2_25466	6	38.45
2_33326	6	38.45
2_26218	6	38.45
2_27771	6	38.45
2_41352	6	38.45
2_18481	6	38.45
2_15693	6	38.45
2_38838	6	38.45
2_00530	6	38.45
2_13896	6	38.45
2_19007	6	38.45
2_29833	6	38.45
2_29993	6	38.45
2_29994	6	38.45
2_48919	6	38.45
2_18441	6	38.68
2_26460	6	38.68
2_45260	6	38.68
2_11477	6	38.68
2_22092	6	38.68
2_26219	6	38.68
2_29672	6	39.13
2_41076	6	39.13
2_10951	6	39.36
2_30106	6	39.36
2_52362	6	39.36
2_31069	6	39.36
2_08971	6	39.36
2_34590	6	39.36
1_1367	6	39.36
2_21737	6	39.36
2_27845	6	39.36
1_0437	6	39.59
2_53223	6	39.59
2_21673	6	39.59
2_38077	6	39.59
2_55510	6	39.59
2_19384	6	39.82
2_30909	6	39.82
2_16827	6	40.05
2_16283	6	40.28
2_21638	6	40.74
2_03270	6	40.74
1_1298	6	40.74
2_41653	6	40.97
2_11737	6	40.97
2_17996	6	40.97
2_15489	6	41.20
2_25537	6	41.20
2_02468	6	41.20
1_0018	6	41.20
2_02467	6	41.20
2_05755	6	41.20
2_26788	6	41.20
2_53738	6	41.20
2_01262	6	41.42
2_54440	6	41.42
2_12109	6	41.42
2_24943	6	41.42
2_04073	6	42.52
2_04074	6	42.52
2_22678	6	42.52
2_00941	6	42.80
2_00944	6	42.80
2_00945	6	42.80
2_04342	6	42.80
2_24845	6	42.80
2_33676	6	42.80
2_15875	6	42.80
2_15876	6	42.80
2_02092	6	43.34
2_02093	6	43.34
2_06062	6	43.34
2_29852	6	43.34
2_06061	6	43.34
2_15381	6	43.34
2_11881	6	43.68
2_14805	6	43.68
2_21209	6	43.68
2_21777	6	43.68
2_41439	6	43.68
2_05157	6	43.68
2_11903	6	43.68
2_28462	6	43.68
2_30365	6	43.68
2_25883	6	44.02
2_51324	6	44.02
2_02264	6	44.02
2_04616	6	44.02
2_19516	6	44.02
2_31185	6	44.02
2_43766	6	44.02
2_02265	6	44.02
2_12617	6	44.02
2_09207	6	44.36
2_40268	6	44.71
2_49357	6	44.71
2_12573	6	45.05
2_47470	6	45.05
2_14848	6	45.05
2_33464	6	45.39
2_07208	6	46.16
2_13208	6	46.16
2_29339	6	46.16
2_16415	6	46.63
2_16416	6	46.63
2_04484	6	46.63
2_10763	6	46.63
2_07291	6	46.86
2_07293	6	46.86
2_10649	6	46.86
2_30427	6	46.86
2_12315	6	46.86
2_22235	6	46.86
2_22236	6	46.86
2_27404	6	46.86
2_50230	6	46.86
2_23024	6	47.07
2_21015	6	47.11
2_18816	6	47.11
2_01612	6	47.11
2_01614	6	47.11
2_24350	6	47.11
2_09309	6	47.11
2_21140	6	47.11
2_21141	6	47.11
2_03500	6	47.11
2_10187	6	47.11
2_11862	6	47.11
2_11863	6	47.11
2_14092	6	47.11
2_14883	6	47.11
2_14884	6	47.11
2_19766	6	47.11
2_33094	6	47.11
2_50677	6	47.11
2_15563	6	47.11
2_54507	6	47.11
2_21905	6	47.11
2_02445	6	47.11
2_02448	6	47.11
2_02449	6	47.11
2_23192	6	47.11
2_24349	6	47.11
2_25140	6	47.11
1_1042	6	47.11
2_01259	6	47.11
2_14093	6	47.11
2_19484	6	47.11
2_20152	6	47.11
2_24203	6	47.11
2_28082	6	47.11
2_29883	6	47.11
2_52547	6	47.11
2_12274	6	47.11
2_25254	6	47.11
2_29085	6	47.11
2_51692	6	47.11
2_00179	6	47.36
2_00182	6	47.36
2_13341	6	47.36
2_13342	6	47.36
2_30352	6	47.36
2_00181	6	47.36
2_16731	6	47.36
2_16760	6	47.36
2_19723	6	47.36
2_24512	6	47.36
2_27574	6	47.36
2_48957	6	47.36
2_14755	6	47.59
2_24255	6	47.59
2_14754	6	47.59
2_20876	6	47.59
2_35508	6	47.59
2_34761	6	47.59
2_17828	6	47.59
2_53430	6	47.59
2_34787	6	47.82
2_49854	6	47.82
2_36076	6	47.82
2_44966	6	47.82
2_11183	6	48.28
2_45561	6	48.28
2_12639	6	48.51
2_08103	6	48.51
2_08104	6	48.51
2_13163	6	48.74
2_33797	6	48.74
2_01593	6	48.74
2_17184	6	48.74
2_32547	6	48.74
2_20329	6	48.74
2_47644	6	48.74
2_53843	6	48.74
2_17573	6	48.97
2_11929	6	49.20
2_20359	6	49.20
2_31195	6	49.20
2_32390	6	49.20
2_08733	6	49.20
2_22395	6	49.20
2_33555	6	49.20
2_34891	6	49.46
2_35754	6	49.46
2_36851	6	49.46
2_13343	6	49.46
2_13967	6	49.46
2_53984	6	49.46
2_34892	6	49.46
2_01764	6	49.46
2_35111	6	49.46
2_40342	6	49.46
2_49648	6	49.46
2_06302	6	49.74
2_09411	6	49.74
2_22081	6	49.74
2_40172	6	49.74
2_45616	6	49.74
2_10698	6	49.74
2_19183	6	50.27
2_19375	6	50.27
2_49519	6	50.27
2_19376	6	50.27
2_30855	6	50.27
2_32468	6	50.27
2_33653	6	50.27
2_22539	6	50.96
2_29559	6	51.30
2_24345	6	51.30
2_54822	6	51.30
2_20638	6	51.30
2_37424	6	51.30
2_10557	6	51.64
2_48822	6	51.64
2_26741	6	51.64
2_25881	6	51.98
2_07920	6	51.98
2_16770	6	51.98
2_48448	6	51.98
2_00753	6	51.98
2_55498	6	51.98
2_16771	6	51.98
2_25880	6	51.98
2_44229	6	51.98
2_44255	6	51.98
2_00361	6	52.33
2_06854	6	52.33
2_09437	6	52.33
2_28157	6	52.33
2_35750	6	52.33
2_35751	6	52.33
2_49257	6	52.33
2_07263	6	52.33
1_0765	6	52.33
2_00362	6	52.33
2_02611	6	52.33
2_06855	6	52.33
2_09436	6	52.33
2_13281	6	52.33
2_26013	6	52.33
2_17215	6	52.67
2_00568	6	52.67
2_17515	6	52.67
2_00567	6	52.67
2_09740	6	52.67
2_17516	6	52.67
2_23926	6	52.67
2_18073	6	52.67
2_05326	6	53.01
2_11768	6	53.01
2_28931	6	53.01
2_28932	6	53.01
2_05183	6	53.01
2_07078	6	53.01
2_28930	6	53.01
2_18749	6	53.01
2_17471	6	53.36
2_03548	6	53.36
2_00162	6	53.36
2_12941	6	53.36
2_20725	6	53.36
2_28290	6	53.36
2_38416	6	53.36
2_13596	6	53.70
1_0326	6	53.70
2_23352	6	53.70
2_32222	6	54.10
2_19080	6	54.10
2_09284	6	54.10
2_12566	6	54.10
2_33681	6	54.10
2_01647	6	54.10
2_28630	6	54.10
2_33331	6	54.10
2_18696	6	54.72
2_28929	6	54.72
2_45186	6	54.72
2_06563	6	55.06
2_34485	6	55.06
2_00311	6	55.62
2_08114	6	55.62
1_0770	6	55.62
2_00310	6	55.62
2_53925	6	55.62
2_44793	6	55.62
2_07969	6	56.37
2_10622	6	56.37
2_10623	6	56.37
2_15867	6	56.37
2_15868	6	56.37
2_15869	6	56.37
2_17759	6	56.37
2_23243	6	56.37
2_26758	6	56.37
2_33916	6	56.37
2_40269	6	56.37
2_51190	6	56.37
2_52688	6	56.37
2_02969	6	56.37
2_07191	6	56.37
2_12060	6	56.37
2_12620	6	56.37
2_14434	6	56.37
2_16220	6	56.37
2_23242	6	56.37
2_28384	6	56.37
2_33603	6	56.37
2_44706	6	56.37
2_55065	6	56.37
2_15017	6	56.61
2_22048	6	56.86
2_17443	6	56.86
2_30493	6	56.86
2_46518	6	56.86
2_35312	6	57.10
2_35311	6	57.10
2_11367	6	57.34
2_23312	6	57.34
2_23313	6	57.34
2_45485	6	57.34
2_00562	6	57.34
2_22765	6	57.34
2_29691	6	57.34
2_35436	6	57.34
2_36136	6	57.34
2_04292	6	57.34
2_08878	6	57.34
2_19453	6	57.34
2_21876	6	57.34
2_21877	6	57.34
2_24332	6	57.34
2_16715	6	57.34
2_30588	6	57.34
2_32461	6	57.34
2_03547	6	57.34
2_08601	6	57.34
2_11038	6	57.34
2_11938	6	57.34
2_23866	6	57.34
2_24331	6	57.34
2_47708	6	57.34
2_07763	6	57.34
2_07904	6	57.34
2_48724	6	57.34
2_20987	6	57.34
2_00309	6	57.34
2_02729	6	57.34
2_02730	6	57.34
2_03600	6	57.34
2_03601	6	57.34
2_20986	6	57.34
2_08877	6	57.34
2_26285	6	57.34
2_26826	6	57.34
2_54887	6	57.34
2_21212	6	57.34
2_39784	6	57.34
2_09927	6	57.34
2_27869	6	57.34
2_38916	6	57.34
2_38917	6	57.34
2_07861	6	57.34
2_11200	6	57.34
2_12916	6	57.34
2_51739	6	57.34
2_52543	6	57.34
2_53374	6	57.34
2_17539	6	57.34
2_25043	6	57.57
2_31243	6	57.57
2_41624	6	57.57
2_43981	6	57.57
2_13522	6	57.57
2_19371	6	57.57
2_32928	6	57.57
2_43200	6	57.57
2_10466	6	57.57
2_18890	6	57.57
2_19295	6	57.57
2_47661	6	57.57
2_35956	6	57.57
2_41355	6	57.57
2_40485	6	57.57
2_14980	6	57.57
2_39014	6	57.57
2_30818	6	57.57
2_34388	6	57.57
2_42487	6	57.57
2_16421	6	57.57
2_21423	6	57.57
2_00760	6	57.80
2_01194	6	57.80
2_05241	6	57.80
2_05243	6	57.80
2_07504	6	57.80
2_09845	6	57.80
2_09846	6	57.80
2_13705	6	57.80
2_23486	6	57.80
2_23487	6	57.80
2_26708	6	57.80
2_30707	6	57.80
2_43530	6	57.80
2_45202	6	57.80
2_47446	6	57.80
2_49162	6	57.80
2_51503	6	57.80
2_55583	6	57.80
2_19003	6	57.80
2_44204	6	57.80
2_05240	6	57.80
2_07503	6	57.80
2_07599	6	57.80
2_07600	6	57.80
2_10438	6	57.80
