SNP	LG	CM
2_24164	7	21.173
2_25812	7	21.173
2_25813	7	21.173
2_30924	7	21.173
2_34147	7	21.173
2_54165	7	21.173
1_0023	7	21.173
2_00063	7	21.173
2_00282	7	21.173
2_01252	7	21.173
2_01253	7	21.173
2_03403	7	21.173
2_06220	7	21.173
2_06221	7	21.173
2_07640	7	21.173
2_11569	7	21.173
2_12295	7	21.173
2_12387	7	21.173
2_15799	7	21.173
2_15800	7	21.173
2_17075	7	21.173
2_19246	7	21.173
2_20772	7	21.173
2_34246	7	21.173
2_38402	7	21.173
2_44422	7	21.173
2_47270	7	21.173
2_49629	7	21.173
2_55479	7	21.173
1_0391	7	21.71
2_02487	7	21.71
2_02698	7	21.71
2_04310	7	21.71
2_04311	7	21.71
2_06705	7	21.71
2_07942	7	21.71
2_08042	7	21.71
2_08478	7	21.71
2_08479	7	21.71
2_08765	7	21.71
2_08982	7	21.71
2_09227	7	21.71
2_09280	7	21.71
2_09657	7	21.71
2_10251	7	21.71
2_14427	7	21.71
2_14882	7	21.71
2_14961	7	21.71
2_16142	7	21.71
2_16143	7	21.71
2_16321	7	21.71
2_16322	7	21.71
2_17453	7	21.71
2_18105	7	21.71
2_18680	7	21.71
2_19342	7	21.71
2_20905	7	21.71
2_20906	7	21.71
2_21095	7	21.71
2_22208	7	21.71
2_22328	7	21.71
2_22403	7	21.71
2_22404	7	21.71
2_22739	7	21.71
2_22939	7	21.71
2_23824	7	21.71
2_24171	7	21.71
2_24860	7	21.71
2_24861	7	21.71
2_30895	7	21.71
2_33748	7	21.71
2_38866	7	21.71
2_40072	7	21.71
2_40941	7	21.71
2_41632	7	21.71
2_44072	7	21.71
2_45315	7	21.71
2_50123	7	21.71
2_53298	7	21.71
1_0755	7	21.71
1_0912	7	21.71
2_00973	7	21.71
2_01739	7	21.71
2_05560	7	21.71
2_07493	7	21.71
2_07685	7	21.71
2_07852	7	21.71
2_07853	7	21.71
2_07943	7	21.71
2_08706	7	21.71
2_08764	7	21.71
2_08983	7	21.71
2_09226	7	21.71
2_09228	7	21.71
2_09229	7	21.71
2_09279	7	21.71
2_09656	7	21.71
2_10250	7	21.71
2_11868	7	21.71
2_11869	7	21.71
2_11999	7	21.71
2_14702	7	21.71
2_14881	7	21.71
2_16320	7	21.71
2_17452	7	21.71
2_18004	7	21.71
2_18005	7	21.71
2_19041	7	21.71
2_19042	7	21.71
2_21094	7	21.71
2_21119	7	21.71
2_21922	7	21.71
2_21923	7	21.71
2_22621	7	21.71
2_22938	7	21.71
2_23823	7	21.71
2_24061	7	21.71
2_24062	7	21.71
2_24170	7	21.71
2_24204	7	21.71
2_24205	7	21.71
2_25368	7	21.71
2_25369	7	21.71
2_28230	7	21.71
2_38867	7	21.71
2_44754	7	21.71
2_20983	7	22.797
2_24877	7	22.797
2_27055	7	22.797
2_32095	7	22.797
2_46889	7	22.797
2_20982	7	22.797
2_24878	7	22.797
2_33276	7	22.797
2_30307	7	23.335
2_05386	7	23.335
2_53280	7	23.335
2_10807	7	23.873
2_10806	7	23.873
2_28978	7	23.873
2_28979	7	23.873
2_21613	7	24.41
2_21614	7	24.41
2_14165	7	24.41
2_14166	7	24.41
2_47789	7	24.41
2_11102	7	24.948
2_05796	7	25.486
2_10560	7	25.486
2_23419	7	25.486
2_23420	7	25.486
2_30201	7	25.486
2_41958	7	25.486
2_10559	7	25.486
2_17172	7	25.486
2_17173	7	25.486
2_20161	7	25.486
2_20162	7	25.486
2_26876	7	25.486
2_29689	7	25.486
2_03309	7	26.023
2_25858	7	26.023
2_03310	7	26.023
2_25857	7	26.023
2_24301	7	26.561
2_24400	7	26.561
2_33627	7	26.561
2_24302	7	26.561
2_29539	7	26.561
2_03046	7	27.099
2_03047	7	27.099
2_05838	7	27.099
2_06594	7	27.099
2_02471	7	27.099
2_02472	7	27.099
2_06593	7	27.099
2_16905	7	27.099
2_16906	7	27.099
2_21312	7	27.099
2_33509	7	27.099
2_50440	7	27.099
2_24139	7	27.636
2_24140	7	27.636
2_02053	7	28.174
2_03179	7	28.174
2_13948	7	28.174
2_25362	7	28.174
2_29591	7	28.174
1_0663	7	28.174
2_10091	7	28.712
2_10092	7	28.712
2_10729	7	28.712
2_26930	7	28.712
2_29071	7	28.712
2_52680	7	28.712
2_08612	7	28.712
2_08613	7	28.712
2_13136	7	28.712
2_13137	7	28.712
2_25083	7	28.712
2_29072	7	28.712
2_02850	7	29.249
2_28464	7	29.249
2_08347	7	29.787
2_08348	7	29.787
1_0477	7	30.325
2_03869	7	30.325
2_16132	7	30.325
2_16133	7	30.325
2_17296	7	30.325
2_26252	7	30.325
2_28703	7	30.325
2_30973	7	30.325
2_55127	7	30.325
1_0648	7	30.325
1_1035	7	30.325
1_1057	7	30.325
2_04163	7	30.325
2_04228	7	30.325
2_07315	7	30.325
2_07316	7	30.325
2_07361	7	30.325
2_12138	7	30.325
2_12139	7	30.325
2_12140	7	30.325
2_15079	7	30.325
2_17295	7	30.325
2_18151	7	30.325
2_19581	7	30.325
2_19951	7	30.325
2_19952	7	30.325
2_26222	7	30.325
2_07916	7	30.862
2_27668	7	30.862
1_0270	7	31.949
1_0641	7	31.949
1_0917	7	31.949
2_00377	7	31.949
2_00379	7	31.949
2_00380	7	31.949
2_03326	7	31.949
2_05556	7	31.949
2_06657	7	31.949
2_13606	7	31.949
2_14226	7	31.949
2_16539	7	31.949
2_23795	7	31.949
2_38536	7	31.949
2_39448	7	31.949
2_03325	7	31.949
2_06656	7	31.949
2_08674	7	31.949
2_08675	7	31.949
2_21513	7	31.949
2_21569	7	31.949
2_21570	7	31.949
2_30964	7	31.949
2_31911	7	31.949
2_43148	7	31.949
2_45669	7	31.949
2_54989	7	31.949
2_04458	7	32.487
2_16056	7	32.487
2_17916	7	32.487
1_0884	7	33.025
1_1186	7	33.025
2_04198	7	33.025
2_10450	7	33.025
2_10884	7	33.025
2_21930	7	33.025
2_21931	7	33.025
2_32068	7	33.025
2_10451	7	33.025
2_10885	7	33.025
2_12282	7	33.025
2_28500	7	33.025
2_29087	7	33.025
2_01421	7	33.562
2_03812	7	33.562
2_13594	7	33.562
2_13595	7	33.562
2_20996	7	33.562
2_23601	7	33.562
2_27072	7	33.562
2_27498	7	33.562
2_38227	7	33.562
2_40791	7	33.562
2_50380	7	33.562
1_0392	7	33.562
1_0621	7	33.562
2_01401	7	33.562
2_01424	7	33.562
2_02369	7	33.562
2_03813	7	33.562
2_07505	7	33.562
2_09231	7	33.562
2_11214	7	33.562
2_11944	7	33.562
2_23600	7	33.562
2_27073	7	33.562
2_53490	7	33.562
1_0019	7	34.65
1_0883	7	34.65
1_1060	7	34.65
2_00124	7	34.65
2_01420	7	34.65
2_01615	7	34.65
2_03250	7	34.65
2_03535	7	34.65
2_03685	7	34.65
2_04608	7	34.65
2_04610	7	34.65
2_04611	7	34.65
2_06997	7	34.65
2_06998	7	34.65
2_07000	7	34.65
2_07001	7	34.65
2_08690	7	34.65
2_09071	7	34.65
2_09072	7	34.65
2_10433	7	34.65
2_10434	7	34.65
2_12447	7	34.65
2_12458	7	34.65
2_12722	7	34.65
2_14587	7	34.65
2_14588	7	34.65
2_15764	7	34.65
2_17056	7	34.65
2_17057	7	34.65
2_17649	7	34.65
2_17980	7	34.65
2_17981	7	34.65
2_19231	7	34.65
2_19850	7	34.65
2_19851	7	34.65
2_21385	7	34.65
2_24358	7	34.65
2_27696	7	34.65
2_31324	7	34.65
2_31966	7	34.65
2_34322	7	34.65
2_36007	7	34.65
2_43584	7	34.65
2_47157	7	34.65
2_51709	7	34.65
2_53336	7	34.65
2_53712	7	34.65
1_0469	7	34.65
2_00125	7	34.65
2_00167	7	34.65
2_01419	7	34.65
2_02312	7	34.65
2_02313	7	34.65
2_03536	7	34.65
2_03686	7	34.65
2_06868	7	34.65
2_06999	7	34.65
2_07982	7	34.65
2_07983	7	34.65
2_12721	7	34.65
2_13603	7	34.65
2_14143	7	34.65
2_14144	7	34.65
2_16937	7	34.65
2_17650	7	34.65
2_18125	7	34.65
2_20786	7	34.65
2_21384	7	34.65
2_24357	7	34.65
2_24835	7	34.65
2_25823	7	34.65
2_27234	7	34.65
2_27309	7	34.65
2_27916	7	34.65
2_28493	7	34.65
2_29486	7	34.65
2_29637	7	34.65
2_30970	7	34.65
2_31309	7	34.65
2_31965	7	34.65
2_32343	7	34.65
2_32562	7	34.65
2_32555	7	35.193
2_01938	7	36.292
2_30295	7	36.292
2_15588	7	37.379
2_22345	7	38.466
1_0576	7	39.004
1_1113	7	39.004
2_00224	7	39.004
2_00225	7	39.004
2_01003	7	39.004
2_03356	7	39.004
2_05789	7	39.004
2_08021	7	39.004
2_17435	7	39.004
2_17436	7	39.004
2_17437	7	39.004
2_18806	7	39.004
2_18924	7	39.004
2_18925	7	39.004
2_20922	7	39.004
2_26378	7	39.004
2_28671	7	39.004
2_34699	7	39.004
2_04444	7	39.004
2_04445	7	39.004
2_04481	7	39.004
2_05788	7	39.004
2_12265	7	39.004
2_13918	7	39.004
2_17434	7	39.004
2_18658	7	39.004
2_22773	7	39.004
2_22774	7	39.004
2_22778	7	39.004
2_26379	7	39.004
2_27704	7	39.004
2_29082	7	39.004
2_48732	7	39.004
2_50832	7	39.004
2_53872	7	39.004
2_55085	7	39.004
2_07091	7	39.542
2_16837	7	39.542
2_20242	7	39.542
2_24023	7	39.542
2_24024	7	39.542
2_25542	7	39.542
2_25604	7	39.542
2_27135	7	39.542
2_27346	7	39.542
2_27503	7	39.542
2_44824	7	39.542
2_49262	7	39.542
2_50680	7	39.542
2_02633	7	39.542
2_12113	7	39.542
2_14290	7	39.542
2_14299	7	39.542
2_14300	7	39.542
2_14701	7	39.542
2_25504	7	39.542
2_27443	7	39.542
2_28112	7	39.542
2_32896	7	39.542
2_32994	7	39.542
2_33966	7	39.542
2_34287	7	39.542
2_43151	7	39.542
2_50831	7	39.542
2_52574	7	39.542
2_37249	7	40.079
2_30046	7	40.617
2_18910	7	41.704
1_0824	7	42.242
2_14673	7	42.242
2_27213	7	42.242
2_30360	7	42.242
2_33041	7	42.242
2_33569	7	42.242
2_51637	7	42.242
2_14674	7	42.242
2_19161	7	42.242
2_27214	7	42.242
2_29137	7	42.242
2_29820	7	42.242
2_33348	7	42.242
2_33570	7	42.242
2_53412	7	42.242
2_09503	7	42.779
2_09504	7	42.779
2_16478	7	42.779
2_16479	7	42.779
2_25912	7	42.779
2_30951	7	42.779
2_54991	7	42.779
1_0056	7	42.779
2_07737	7	42.779
2_07738	7	42.779
2_19498	7	42.779
2_29640	7	42.779
2_30749	7	42.779
2_06856	7	43.317
2_14518	7	43.317
2_27645	7	43.317
2_31270	7	43.317
2_06857	7	43.317
2_06937	7	43.317
2_20667	7	43.317
2_27267	7	43.317
2_30614	7	43.317
2_30615	7	43.317
2_51582	7	43.317
2_16174	7	43.855
1_1465	7	44.392
2_04068	7	44.392
2_04385	7	44.392
2_04642	7	44.392
2_06065	7	44.392
2_11292	7	44.392
2_11444	7	44.392
2_13496	7	44.392
2_14687	7	44.392
2_14688	7	44.392
2_15286	7	44.392
2_16115	7	44.392
2_16255	7	44.392
2_16522	7	44.392
2_16590	7	44.392
2_17617	7	44.392
2_18357	7	44.392
2_20526	7	44.392
2_21976	7	44.392
2_22349	7	44.392
2_23520	7	44.392
2_23521	7	44.392
2_26241	7	44.392
2_28084	7	44.392
2_29445	7	44.392
2_29446	7	44.392
2_29985	7	44.392
2_31123	7	44.392
2_31783	7	44.392
2_33546	7	44.392
2_34299	7	44.392
2_42985	7	44.392
2_45144	7	44.392
2_00344	7	44.392
2_00345	7	44.392
2_03327	7	44.392
2_03328	7	44.392
2_04386	7	44.392
2_04763	7	44.392
2_06064	7	44.392
2_08336	7	44.392
2_11291	7	44.392
2_11491	7	44.392
2_13497	7	44.392
2_15285	7	44.392
2_16114	7	44.392
2_16228	7	44.392
2_17616	7	44.392
2_17640	7	44.392
2_18202	7	44.392
2_18780	7	44.392
2_18951	7	44.392
2_22001	7	44.392
2_22348	7	44.392
2_22422	7	44.392
2_26185	7	44.392
2_26436	7	44.392
2_26437	7	44.392
2_26438	7	44.392
2_28564	7	44.392
2_28565	7	44.392
2_30543	7	44.392
2_30914	7	44.392
2_31628	7	44.392
2_31629	7	44.392
2_31657	7	44.392
2_49138	7	44.392
2_52568	7	44.392
2_09416	7	44.93
2_18507	7	44.93
2_10955	7	44.93
2_18506	7	44.93
2_21388	7	44.93
1_0039	7	45.468
2_04338	7	45.468
2_08988	7	45.468
2_11428	7	45.468
2_13023	7	45.468
2_18868	7	45.468
2_27488	7	45.468
2_47724	7	45.468
2_08989	7	45.468
2_13024	7	45.468
2_18824	7	45.468
2_18867	7	45.468
2_19354	7	45.468
2_19828	7	45.468
2_20685	7	45.468
2_20686	7	45.468
2_31088	7	45.468
2_50029	7	45.468
2_53597	7	45.468
2_33345	7	46.005
2_19301	7	46.005
2_31697	7	46.005
2_34691	7	46.005
1_0016	7	46.543
2_01828	7	46.543
2_04029	7	46.543
2_07367	7	46.543
2_07417	7	46.543
2_08151	7	46.543
2_12455	7	46.543
2_12703	7	46.543
2_14475	7	46.543
2_16061	7	46.543
2_16062	7	46.543
2_18490	7	46.543
2_20712	7	46.543
2_22624	7	46.543
2_23081	7	46.543
2_23217	7	46.543
2_24197	7	46.543
2_24448	7	46.543
2_25397	7	46.543
2_26177	7	46.543
2_26686	7	46.543
2_29204	7	46.543
2_30206	7	46.543
2_31898	7	46.543
2_34005	7	46.543
2_44325	7	46.543
2_48081	7	46.543
2_54670	7	46.543
1_1135	7	46.543
2_07734	7	46.543
2_09022	7	46.543
2_09023	7	46.543
2_09024	7	46.543
2_12454	7	46.543
2_17114	7	46.543
2_18571	7	46.543
2_20604	7	46.543
2_22825	7	46.543
2_23082	7	46.543
2_23216	7	46.543
2_23787	7	46.543
2_23788	7	46.543
2_25919	7	46.543
2_26685	7	46.543
2_28187	7	46.543
2_28987	7	46.543
2_31713	7	46.543
2_31974	7	46.543
2_33733	7	46.543
2_34759	7	46.543
2_50354	7	46.543
2_51872	7	46.543
2_00126	8	0
2_02033	8	0
2_03056	8	0
2_03421	8	0
2_03684	8	0
2_06496	8	0
2_12379	8	0
2_12392	8	0
2_22463	8	0
2_22464	8	0
2_24329	8	0
2_24330	8	0
2_25546	8	0
2_27143	8	0
2_27232	8	0
2_27233	8	0
2_30764	8	0
2_36027	8	0
2_44357	8	0
2_50436	8	0
2_02034	8	0
2_02480	8	0
2_03057	8	0
2_06495	8	0
2_18230	8	0
2_22355	8	0
2_25548	8	0
2_26044	8	0
2_04411	8	0.538
2_04412	8	0.538
2_06706	8	0.538
2_10402	8	0.538
2_15949	8	0.538
2_25765	8	0.538
2_30189	8	0.538
2_45597	8	0.538
1_1370	8	0.538
2_03055	8	0.538
2_04407	8	0.538
2_04409	8	0.538
2_14241	8	0.538
2_19711	8	0.538
2_25763	8	0.538
2_29707	8	0.538
2_27746	8	3.35
2_18652	8	4.437
2_34510	8	4.437
2_24747	8	4.974
2_24748	8	4.974
2_24749	8	4.974
2_00764	8	4.974
2_00766	8	4.974
1_0842	8	5.512
2_03262	8	5.512
2_09588	8	5.512
2_10765	8	5.512
2_13692	8	5.512
2_16498	8	5.512
2_22496	8	5.512
2_22497	8	5.512
2_31912	8	5.512
2_50134	8	5.512
2_51084	8	5.512
2_09587	8	5.512
2_10766	8	5.512
2_23762	8	5.512
2_23763	8	5.512
2_30294	8	5.512
2_46484	8	5.512
2_08879	8	6.599
2_13509	8	6.599
2_15145	8	6.599
2_27473	8	6.599
2_34083	8	6.599
2_55181	8	6.599
2_03807	8	6.599
2_13510	8	6.599
2_27985	8	6.599
2_27986	8	6.599
2_07680	8	7.686
2_20029	8	7.686
2_24923	8	7.686
2_03956	8	7.686
2_07162	8	7.686
2_07163	8	7.686
2_07681	8	7.686
2_15486	8	7.686
2_24922	8	7.686
2_05773	8	8.224
2_05774	8	8.224
2_33470	8	8.224
1_0858	8	8.224
2_24366	8	8.224
2_31250	8	8.224
2_09468	8	8.762
2_14485	8	8.762
2_14486	8	8.762
2_20355	8	8.762
2_20917	8	8.762
2_51778	8	8.762
1_0298	8	8.762
2_09469	8	8.762
2_10626	8	8.762
2_10627	8	8.762
2_20918	8	8.762
2_30389	8	8.762
2_47209	8	8.762
2_02132	8	9.299
2_34138	8	9.299
2_34139	8	9.299
2_02131	8	9.299
2_33754	8	9.299
2_00142	8	9.837
2_00143	8	9.837
2_30597	8	10.375
2_47401	8	11.462
2_25729	8	11.999
2_26371	8	11.999
2_02954	8	11.999
2_10412	8	11.999
2_23040	8	11.999
2_26370	8	11.999
2_32303	8	11.999
2_38670	8	14.223
2_50110	8	15.872
2_01743	8	15.872
2_09491	8	15.872
2_48468	8	16.41
2_26345	8	16.41
2_26346	8	16.41
2_01985	8	16.947
2_01986	8	16.947
2_03433	8	16.947
2_03434	8	16.947
2_05151	8	16.947
2_20582	8	16.947
2_21623	8	16.947
2_30549	8	16.947
2_08724	8	16.947
2_11095	8	16.947
2_11358	8	16.947
2_13470	8	16.947
2_15175	8	16.947
2_21622	8	16.947
2_28735	8	16.947
2_33496	8	16.947
2_54406	8	16.947
2_54862	8	16.947
2_54891	8	16.947
2_20191	8	17.485
2_22584	8	17.485
2_22585	8	17.485
2_41940	8	17.485
2_17704	8	18.023
2_41278	8	18.56
2_47250	8	18.56
2_13481	8	19.098
2_34577	8	19.636
2_33068	8	19.636
2_24675	8	20.723
2_08234	8	21.26
2_03681	8	21.798
2_23359	8	21.798
2_19852	8	21.798
2_23358	8	21.798
2_39854	8	21.798
2_44757	8	21.798
2_05285	8	22.336
2_10416	8	22.336
2_28487	8	22.336
2_46076	8	22.336
2_29621	8	22.336
2_42172	8	22.336
2_48239	8	22.336
2_51462	8	22.336
2_29622	8	22.873
2_30785	8	22.873
2_48647	8	22.873
2_16210	8	22.873
2_24434	8	22.873
2_34524	8	22.873
2_48433	8	22.873
2_07142	8	23.411
2_07478	8	23.411
2_10924	8	23.949
2_33605	8	23.949
2_01303	8	24.486
2_21235	8	24.486
2_35898	8	24.486
2_11646	8	24.486
2_51818	8	24.486
2_49248	8	26.135
2_18694	8	26.135
2_23950	8	27.784
2_23949	8	27.784
2_04515	8	28.322
2_10024	8	28.322
2_10026	8	28.322
2_10674	8	28.322
2_10871	8	28.322
2_10872	8	28.322
2_11952	8	28.322
2_15073	8	28.322
2_24275	8	28.322
2_27971	8	28.322
2_28803	8	28.322
2_46956	8	28.322
2_15074	8	28.322
2_23145	8	28.322
2_24276	8	28.322
2_26813	8	28.322
2_28802	8	28.322
2_39892	8	28.322
2_04691	8	28.86
2_11575	8	28.86
2_27973	8	28.86
2_41476	8	28.86
2_44723	8	28.86
2_02908	8	28.86
2_02911	8	28.86
2_05276	8	28.86
2_08841	8	28.86
2_10778	8	28.86
2_17929	8	28.86
2_20067	8	28.86
2_40550	8	28.86
2_53123	8	28.86
2_08046	8	29.397
2_17693	8	29.397
2_08045	8	29.397
2_15870	8	29.397
2_17694	8	29.397
2_49208	8	29.397
2_03006	8	30.484
2_03007	8	30.484
2_07488	8	30.484
2_09086	8	30.484
2_19709	8	30.484
2_23839	8	30.484
2_25344	8	30.484
2_25345	8	30.484
2_31268	8	30.484
2_34737	8	30.484
2_38732	8	30.484
2_39885	8	30.484
2_50093	8	30.484
2_52081	8	30.484
2_54727	8	30.484
2_03741	8	30.484
2_13933	8	30.484
2_14753	8	30.484
2_30816	8	30.484
2_32788	8	30.484
2_42935	8	30.484
2_45876	8	30.484
2_16050	8	31.022
2_38774	8	31.022
2_16049	8	31.022
2_20630	8	31.022
2_20677	8	31.022
2_09034	8	31.56
2_12229	8	31.56
2_14979	8	31.56
2_29913	8	31.56
2_32302	8	31.56
2_09035	8	31.56
2_12228	8	31.56
2_38412	8	31.56
2_38413	8	31.56
2_41822	8	31.56
2_20965	8	32.097
2_30338	8	32.097
2_37617	8	32.097
2_54586	8	32.097
2_04844	8	32.097
2_22790	8	32.097
2_26534	8	32.097
2_48395	8	32.097
2_55304	8	32.097
2_28759	8	32.635
2_25807	8	32.635
2_03581	8	33.173
2_08616	8	33.173
2_09211	8	33.173
2_12106	8	33.173
2_14424	8	33.173
2_20321	8	33.173
2_29200	8	33.173
2_29752	8	33.173
2_42134	8	33.173
2_48743	8	33.173
2_03582	8	33.173
2_05059	8	33.173
2_05196	8	33.173
2_05422	8	33.173
2_05423	8	33.173
2_08617	8	33.173
2_20322	8	33.173
2_42548	8	33.173
2_53684	8	33.173
2_54319	8	33.173
2_24761	8	34.822
2_40322	8	34.822
2_18607	8	35.359
2_22914	8	35.359
2_42132	8	35.359
2_45427	8	35.359
2_52432	8	35.359
2_55212	8	35.359
2_29002	8	35.359
2_51952	8	35.359
2_25940	8	35.897
2_42272	8	35.897
2_36202	8	36.434
2_37379	8	36.434
2_17183	8	36.972
2_31473	8	36.972
2_31690	8	36.972
2_37831	8	36.972
2_40291	8	36.972
2_40479	8	36.972
2_43811	8	36.972
2_50044	8	36.972
2_52561	8	36.972
2_53288	8	36.972
2_30435	8	36.972
2_37832	8	36.972
2_39402	8	36.972
2_43451	8	36.972
2_46816	8	36.972
1_0567	8	37.51
2_15571	8	37.51
2_15572	8	37.51
2_34394	8	37.51
2_40282	8	37.51
2_40467	8	37.51
2_49674	8	37.51
2_25683	8	37.51
2_40214	8	37.51
2_40629	8	37.51
2_42883	8	37.51
2_49464	8	37.51
2_51393	8	37.51
2_53550	8	37.51
2_55213	8	37.51
2_18137	8	38.609
2_46073	8	38.609
2_51260	8	38.609
2_51547	8	38.609
2_02459	8	38.609
2_19023	8	38.609
2_27914	8	38.609
2_39255	8	38.609
2_40631	8	38.609
2_52605	8	38.609
2_00268	8	39.152
2_13861	8	39.152
2_17564	8	39.152
2_42357	8	39.152
2_42979	8	39.152
2_47795	8	39.152
2_17563	8	39.152
2_18057	8	39.152
2_18058	8	39.152
2_45142	8	39.152
2_45188	8	39.152
2_53810	8	39.152
2_48010	8	39.69
2_41379	8	39.69
2_54823	8	39.69
2_00497	8	40.228
2_04887	8	40.228
2_18623	8	40.228
2_22168	8	40.228
2_25830	8	40.228
2_27902	8	40.228
2_27904	8	40.228
2_28026	8	40.228
2_33809	8	40.228
2_39093	8	40.228
2_39898	8	40.228
2_42818	8	40.228
2_44203	8	40.228
2_46165	8	40.228
2_48447	8	40.228
2_52464	8	40.228
2_53347	8	40.228
2_53881	8	40.228
2_08998	8	40.228
2_24553	8	40.228
2_27903	8	40.228
2_30047	8	40.228
2_38968	8	40.228
2_42337	8	40.228
2_42651	8	40.228
2_45534	8	40.228
2_45538	8	40.228
2_45741	8	40.228
2_46482	8	40.228
2_47073	8	40.228
2_47995	8	40.228
2_48644	8	40.228
2_49171	8	40.228
2_49412	8	40.228
2_49545	8	40.228
2_53427	8	40.228
2_53869	8	40.228
2_53941	8	40.228
2_55511	8	40.228
1_0918	8	40.765
2_01858	8	40.765
2_01962	8	40.765
2_03230	8	40.765
2_07355	8	40.765
2_07890	8	40.765
2_10841	8	40.765
2_12040	8	40.765
2_12381	8	40.765
2_13213	8	40.765
2_16435	8	40.765
2_22924	8	40.765
2_25005	8	40.765
2_27812	8	40.765
2_29552	8	40.765
2_30084	8	40.765
2_31054	8	40.765
2_37708	8	40.765
2_37709	8	40.765
2_38022	8	40.765
2_38607	8	40.765
2_38608	8	40.765
2_38991	8	40.765
2_39555	8	40.765
2_39787	8	40.765
2_39832	8	40.765
2_40132	8	40.765
2_40748	8	40.765
2_41105	8	40.765
2_41212	8	40.765
2_41220	8	40.765
2_41411	8	40.765
2_41722	8	40.765
2_43294	8	40.765
2_43308	8	40.765
2_44431	8	40.765
2_44979	8	40.765
2_45292	8	40.765
2_45444	8	40.765
2_45743	8	40.765
2_45941	8	40.765
2_46537	8	40.765
2_47140	8	40.765
2_47217	8	40.765
2_47256	8	40.765
2_47444	8	40.765
2_47621	8	40.765
2_47643	8	40.765
2_48209	8	40.765
2_48264	8	40.765
2_48566	8	40.765
2_48893	8	40.765
2_49130	8	40.765
2_49311	8	40.765
2_49706	8	40.765
2_50411	8	40.765
2_50417	8	40.765
2_51196	8	40.765
2_51953	8	40.765
2_52998	8	40.765
2_53885	8	40.765
2_54189	8	40.765
2_55409	8	40.765
2_55565	8	40.765
1_0351	8	40.765
1_0410	8	40.765
1_0762	8	40.765
2_02570	8	40.765
2_04848	8	40.765
2_04849	8	40.765
2_05840	8	40.765
2_05844	8	40.765
2_05845	8	40.765
2_07409	8	40.765
2_07410	8	40.765
2_08395	8	40.765
2_08396	8	40.765
2_10404	8	40.765
2_10842	8	40.765
2_11307	8	40.765
2_13824	8	40.765
2_17124	8	40.765
2_22181	8	40.765
2_22925	8	40.765
2_24669	8	40.765
2_25025	8	40.765
2_25416	8	40.765
2_26038	8	40.765
2_26955	8	40.765
2_29553	8	40.765
2_33270	8	40.765
2_34025	8	40.765
2_37904	8	40.765
2_37954	8	40.765
2_39008	8	40.765
2_40040	8	40.765
2_40254	8	40.765
2_40376	8	40.765
2_40420	8	40.765
2_40592	8	40.765
2_41064	8	40.765
2_41202	8	40.765
2_41336	8	40.765
2_41404	8	40.765
2_42325	8	40.765
2_42385	8	40.765
2_42508	8	40.765
2_42608	8	40.765
2_43800	8	40.765
2_44151	8	40.765
2_44425	8	40.765
2_45118	8	40.765
2_45431	8	40.765
2_45746	8	40.765
2_45771	8	40.765
2_45925	8	40.765
2_46036	8	40.765
2_46134	8	40.765
2_46144	8	40.765
2_46282	8	40.765
2_46349	8	40.765
2_47415	8	40.765
2_47431	8	40.765
2_47618	8	40.765
2_48725	8	40.765
2_48733	8	40.765
2_49061	8	40.765
2_49363	8	40.765
2_49370	8	40.765
2_51384	8	40.765
2_51729	8	40.765
2_52393	8	40.765
2_52620	8	40.765
2_54522	8	40.765
2_55191	8	40.765
2_55468	8	40.765
1_1185	8	41.303
2_03396	8	41.303
2_23033	8	41.303
2_34719	8	41.303
2_43714	8	41.303
2_45300	8	41.303
2_46389	8	41.303
2_46712	8	41.303
2_47023	8	41.303
2_48088	8	41.303
2_48375	8	41.303
2_54486	8	41.303
2_54830	8	41.303
2_09073	8	41.303
2_24916	8	41.303
2_38226	8	41.303
2_38563	8	41.303
2_39612	8	41.303
2_40753	8	41.303
2_42437	8	41.303
2_42655	8	41.303
2_43064	8	41.303
2_43723	8	41.303
2_44765	8	41.303
2_46923	8	41.303
2_48139	8	41.303
2_53072	8	41.303
2_53882	8	41.303
2_55578	8	41.303
1_1168	8	41.841
1_1361	8	41.841
2_14845	8	41.841
2_14844	8	41.841
2_21365	8	41.841
2_11799	8	42.378
2_24977	8	42.378
2_53265	8	42.378
2_54030	8	42.378
2_54449	8	42.378
2_11603	8	42.378
2_11798	8	42.378
2_13658	8	42.378
2_14843	8	42.378
2_43030	8	42.378
2_51002	8	42.378
2_54378	8	42.378
2_54523	8	42.378
2_01596	8	42.916
2_03280	8	42.916
2_22072	8	42.916
2_01594	8	42.916
2_01595	8	42.916
2_04019	8	42.916
2_04020	8	42.916
2_22347	8	42.916
2_24931	8	42.916
2_40996	8	42.916
2_52469	8	42.916
2_52983	8	42.916
2_01163	8	43.454
2_02268	8	43.454
2_11697	8	43.454
2_18788	8	43.454
2_21478	8	43.454
2_28907	8	43.454
2_32903	8	43.454
2_41407	8	43.454
2_44253	8	43.454
2_46556	8	43.454
2_48945	8	43.454
2_49228	8	43.454
2_49844	8	43.454
2_50578	8	43.454
2_53797	8	43.454
2_09871	8	43.454
2_10430	8	43.454
2_11696	8	43.454
2_12293	8	43.454
2_18789	8	43.454
2_22821	8	43.454
2_28905	8	43.454
2_39808	8	43.454
2_40151	8	43.454
2_40591	8	43.454
2_41198	8	43.454
2_41218	8	43.454
2_42882	8	43.454
